dataset_id,disease,soma_joinid,citation,collection_id,collection_name,collection_doi,dataset_version_id,dataset_title,dataset_h5ad_path,dataset_total_cell_count
de104f7e-14fa-4795-bd19-b5ee2c1563e0,dementia;normal,662,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/204f946d-0d1d-4a0a-9bdf-5243cb58b5d9.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,204f946d-0d1d-4a0a-9bdf-5243cb58b5d9,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),de104f7e-14fa-4795-bd19-b5ee2c1563e0.h5ad,40269
6437bc9c-16cb-46c8-8f79-9a7384a0212a,dementia;normal,668,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/0d70c0b9-aa33-4e96-a48f-7bf4287a085b.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,0d70c0b9-aa33-4e96-a48f-7bf4287a085b,L6 IT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),6437bc9c-16cb-46c8-8f79-9a7384a0212a.h5ad,44174
486486d4-9462-43e5-9249-eb43fa5a49a6,small cell lung carcinoma;lung adenocarcinoma;normal,672,Publication: https://doi.org/10.1016/j.ccell.2021.09.008 Dataset Version: https://datasets.cellxgene.cziscience.com/d4fd8c0b-c9a8-4ed9-8ff3-a2417cc36615.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/62e8f058-9c37-48bc-9200-e767f318a8ec,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,d4fd8c0b-c9a8-4ed9-8ff3-a2417cc36615,T cells,486486d4-9462-43e5-9249-eb43fa5a49a6.h5ad,46140
21d3e683-80a4-4d9b-bc89-ebb2df513dde,normal;COVID-19,673,Publication: https://doi.org/10.1016/j.cell.2021.02.018 Dataset Version: https://datasets.cellxgene.cziscience.com/526c1ebb-7d87-405d-8b64-5427105ba923.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ed9185e3-5b82-40c7-9824-b2141590c7f0,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,526c1ebb-7d87-405d-8b64-5427105ba923,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,21d3e683-80a4-4d9b-bc89-ebb2df513dde.h5ad,246964
96a3f64b-0ee9-40d8-91e9-813ce38261c9,COVID-19;normal,676,Publication: https://doi.org/10.1016/j.isci.2021.103115 Dataset Version: https://datasets.cellxgene.cziscience.com/95e49c50-3411-45f1-8c78-eb4732af7563.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/b9fc3d70-5a72-4479-a046-c2cc1ab19efc,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,95e49c50-3411-45f1-8c78-eb4732af7563,COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,96a3f64b-0ee9-40d8-91e9-813ce38261c9.h5ad,239696
a19d1667-a7b5-4556-9e5f-f9bfa690c0f1,normal;injury;keloid;localized scleroderma,677,Dataset Version: https://datasets.cellxgene.cziscience.com/1d2e819f-2e01-4452-8420-d3230acb8df9.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/3c4f0970-7614-43de-beb7-6128b3cb74ed,3c4f0970-7614-43de-beb7-6128b3cb74ed,Human and mouse dermal fibroblast atlas,,1d2e819f-2e01-4452-8420-d3230acb8df9,Human dermal fibroblast atlas,a19d1667-a7b5-4556-9e5f-f9bfa690c0f1.h5ad,108440
dea717d4-7bc0-4e46-950f-fd7e1cc8df7d,normal;acute kidney failure;chronic kidney disease,678,Dataset Version: https://datasets.cellxgene.cziscience.com/51101a5a-7f7e-4559-b67a-5f5fd484569c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f,0f528c8a-a25c-4840-8fa3-d156fa11086f,An atlas of healthy and injured cell states and niches in the human kidney (Version 1.5),,51101a5a-7f7e-4559-b67a-5f5fd484569c,Single-cell RNA-seq of the Adult Human Kidney (Version 1.5),dea717d4-7bc0-4e46-950f-fd7e1cc8df7d.h5ad,225177
1c739a3e-c3f5-49d5-98e0-73975e751201,normal;myocardial infarction,679,Publication: https://doi.org/10.1038/s41586-022-05060-x Dataset Version: https://datasets.cellxgene.cziscience.com/e61af320-303a-4029-8500-db6636bba0d4.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/8191c283-0816-424b-9b61-c3e1d6258a77,8191c283-0816-424b-9b61-c3e1d6258a77,Spatial multi-omic map of human myocardial infarction,10.1038/s41586-022-05060-x,e61af320-303a-4029-8500-db6636bba0d4,All-snRNA-Spatial multi-omic map of human myocardial infarction,1c739a3e-c3f5-49d5-98e0-73975e751201.h5ad,191795
9940f951-3dc0-4579-bbb2-2392786e59a3,normal;dementia,680,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/9f45e3f6-df75-4b66-9cea-ad80670be822.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,9f45e3f6-df75-4b66-9cea-ad80670be822,Oligodendrocyte - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),9940f951-3dc0-4579-bbb2-2392786e59a3.h5ad,136076
3b8b5de4-3aa1-4ac6-8890-8d03c8219981,normal;frontotemporal dementia,681,Publication: https://doi.org/10.1007/s00401-023-02599-5 Dataset Version: https://datasets.cellxgene.cziscience.com/f249d65b-8400-4681-b1de-d590e72bd799.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/aee9c366-f2fb-470b-8937-577d5d87d3fc,aee9c366-f2fb-470b-8937-577d5d87d3fc,"Cortical brain samples from C9-ALS, C9-ALS/FTD, C9-FTD patients and age matched controls",10.1007/s00401-023-02599-5,f249d65b-8400-4681-b1de-d590e72bd799,Frontal cortex samples from C9-FTD and age matched control brains,3b8b5de4-3aa1-4ac6-8890-8d03c8219981.h5ad,113106
32b9bdce-2481-4c85-ba1b-6ad5fcea844c,acute kidney failure;chronic kidney disease;normal,687,Publication: https://doi.org/10.1038/s41586-023-05769-3 Dataset Version: https://datasets.cellxgene.cziscience.com/4ad02dd3-9773-49ac-a8fd-7e0581703b7d.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/bcb61471-2a44-4d00-a0af-ff085512674c,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1038/s41586-023-05769-3,4ad02dd3-9773-49ac-a8fd-7e0581703b7d,Single-cell RNA-seq of the Adult Human Kidney (Version 1.0),32b9bdce-2481-4c85-ba1b-6ad5fcea844c.h5ad,107344
d87f3f91-dca4-494b-8993-c4e3008a8fa5,dementia;normal,688,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/32b537a5-216e-4252-94f8-5b737bf9dc8f.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,32b537a5-216e-4252-94f8-5b737bf9dc8f,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),d87f3f91-dca4-494b-8993-c4e3008a8fa5.h5ad,81879
a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c,normal;dementia,690,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/b13b3d22-1dec-408d-84a9-cb02e7a79f60.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,b13b3d22-1dec-408d-84a9-cb02e7a79f60,Vip - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),a0d173dd-bb10-4d13-8b9a-e13a4ee83c8c.h5ad,94828
53bc5729-6202-4351-bc99-1f36139e9dc4,normal;dementia,693,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/3d5071e1-8e56-4cdd-aba5-8f861ad046ce.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,3d5071e1-8e56-4cdd-aba5-8f861ad046ce,Vip - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),53bc5729-6202-4351-bc99-1f36139e9dc4.h5ad,95014
9ff9f9ba-016b-4cbb-8899-45dc20860b8b,normal;dementia,701,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/9c0d2b9d-a515-4830-b2d7-e4702ed3a04a.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,9c0d2b9d-a515-4830-b2d7-e4702ed3a04a,L4 IT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),9ff9f9ba-016b-4cbb-8899-45dc20860b8b.h5ad,76195
0bc7235a-ae5a-479d-a487-510435377e55,amyotrophic lateral sclerosis;amyotrophic lateral sclerosis 26 with or without frontotemporal dementia;normal,702,Publication: https://doi.org/10.1007/s00401-023-02599-5 Dataset Version: https://datasets.cellxgene.cziscience.com/7eed85a3-a0d9-48cb-8ef9-2d3a23050545.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/aee9c366-f2fb-470b-8937-577d5d87d3fc,aee9c366-f2fb-470b-8937-577d5d87d3fc,"Cortical brain samples from C9-ALS, C9-ALS/FTD, C9-FTD patients and age matched controls",10.1007/s00401-023-02599-5,7eed85a3-a0d9-48cb-8ef9-2d3a23050545,"Occipital cortex samples from C9-ALS, C9-ALS/FTD and age matched control brains",0bc7235a-ae5a-479d-a487-510435377e55.h5ad,120807
7bb64315-9e5a-41b9-9235-59acf9642a3e,gastric intestinal metaplasia;gastric cancer;normal;gastritis;Barrett esophagus,716,Publication: https://doi.org/10.1158/2159-8290.cd-22-0824 Dataset Version: https://datasets.cellxgene.cziscience.com/9ec33c56-14a4-4815-b747-34ee38c850e8.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,9ec33c56-14a4-4815-b747-34ee38c850e8,UMAP of Cancer Data integration,7bb64315-9e5a-41b9-9235-59acf9642a3e.h5ad,293823
f64e1be1-de15-4d27-8da4-82225cd4c035,small cell lung carcinoma;lung adenocarcinoma;normal,720,Publication: https://doi.org/10.1016/j.ccell.2021.09.008 Dataset Version: https://datasets.cellxgene.cziscience.com/76e2eefc-ebb2-4dc7-953a-ffec7029cbf1.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/62e8f058-9c37-48bc-9200-e767f318a8ec,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,76e2eefc-ebb2-4dc7-953a-ffec7029cbf1,Immune cells,f64e1be1-de15-4d27-8da4-82225cd4c035.h5ad,73047
0b75c598-0893-4216-afe8-5414cab7739d,chronic kidney disease;acute kidney failure;normal,723,Publication: https://doi.org/10.1038/s41586-023-05769-3 Dataset Version: https://datasets.cellxgene.cziscience.com/29fb6af9-e93c-4734-bb33-cf735e0775d4.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/bcb61471-2a44-4d00-a0af-ff085512674c,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1038/s41586-023-05769-3,29fb6af9-e93c-4734-bb33-cf735e0775d4,Integrated Single-nucleus and Single-cell RNA-seq of the Adult Human Kidney,0b75c598-0893-4216-afe8-5414cab7739d.h5ad,304652
a12ccb9b-4fbe-457d-8590-ac78053259ef,normal;chronic kidney disease;acute kidney failure,728,Dataset Version: https://datasets.cellxgene.cziscience.com/b2f1886e-a3aa-4d48-80c9-dcdd44e89e02.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/0f528c8a-a25c-4840-8fa3-d156fa11086f,0f528c8a-a25c-4840-8fa3-d156fa11086f,An atlas of healthy and injured cell states and niches in the human kidney (Version 1.5),,b2f1886e-a3aa-4d48-80c9-dcdd44e89e02,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.5),a12ccb9b-4fbe-457d-8590-ac78053259ef.h5ad,304989
04c94a7d-1133-42c9-bb48-c697bd302a8d,normal;dementia,730,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/dfcf7abd-98be-4260-afcf-fdd461f1d0fa.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,dfcf7abd-98be-4260-afcf-fdd461f1d0fa,Pvalb - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),04c94a7d-1133-42c9-bb48-c697bd302a8d.h5ad,109618
f7995301-7551-4e1d-8396-ffe3c9497ace,dilated cardiomyopathy;normal;arrhythmogenic right ventricular cardiomyopathy;non-compaction cardiomyopathy,731,Publication: https://doi.org/10.1126/science.abo1984 Dataset Version: https://datasets.cellxgene.cziscience.com/34d9c464-6aa2-42d8-972b-9621a1618aa6.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,34d9c464-6aa2-42d8-972b-9621a1618aa6,DCM/ACM heart cell atlas: Cardiomyocytes,f7995301-7551-4e1d-8396-ffe3c9497ace.h5ad,311418
3966ba97-beb8-4d0b-9954-d3775cd2cd61,normal;toxoplasmosis;Plasmodium malariae malaria;listeriosis,736,Publication: https://doi.org/10.1101/2023.01.02.522155 Dataset Version: https://datasets.cellxgene.cziscience.com/d8b2c12a-76e5-4c88-a469-f493f7691534.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/5f80428b-222d-450b-a7de-a408186ceb86,5f80428b-222d-450b-a7de-a408186ceb86,Early infection response of the first trimester human placenta at single-cell scale,10.1101/2023.01.02.522155,d8b2c12a-76e5-4c88-a469-f493f7691534,Placenta Infection,3966ba97-beb8-4d0b-9954-d3775cd2cd61.h5ad,158978
44c83972-e5d2-4858-ac58-2df9f4bf564b,normal;dementia,737,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/ce84b36b-98a6-47ed-93c0-fbe5826694e9.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,ce84b36b-98a6-47ed-93c0-fbe5826694e9,L5 IT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),44c83972-e5d2-4858-ac58-2df9f4bf564b.h5ad,97173
edc8d3fe-153c-4e3d-8be0-2108d30f8d70,normal;COVID-19,743,Publication: https://doi.org/10.1038/s41586-021-04345-x Dataset Version: https://datasets.cellxgene.cziscience.com/d901fc14-c0a0-432e-9531-8c1effc7cf86.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7,03f821b4-87be-4ff4-b65a-b5fc00061da7,Local and systemic responses to SARS-CoV-2 infection in children and adults,10.1038/s41586-021-04345-x,d901fc14-c0a0-432e-9531-8c1effc7cf86,Airway,edc8d3fe-153c-4e3d-8be0-2108d30f8d70.h5ad,236977
a6858c10-c52a-4a1d-bc12-a90dbd51ca66,small cell lung carcinoma;normal;lung adenocarcinoma,748,Publication: https://doi.org/10.1016/j.ccell.2021.09.008 Dataset Version: https://datasets.cellxgene.cziscience.com/53aa3c39-8989-45f3-9491-8bf275cbb8f6.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/62e8f058-9c37-48bc-9200-e767f318a8ec,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,53aa3c39-8989-45f3-9491-8bf275cbb8f6,Epithelial cells,a6858c10-c52a-4a1d-bc12-a90dbd51ca66.h5ad,64091
98f5d518-1e60-4307-b732-ab045cd3cbc2,amyotrophic lateral sclerosis;amyotrophic lateral sclerosis 26 with or without frontotemporal dementia;normal,751,Publication: https://doi.org/10.1007/s00401-023-02599-5 Dataset Version: https://datasets.cellxgene.cziscience.com/7192cf6c-ef41-4a31-9fcc-4ceddcf9af51.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/aee9c366-f2fb-470b-8937-577d5d87d3fc,aee9c366-f2fb-470b-8937-577d5d87d3fc,"Cortical brain samples from C9-ALS, C9-ALS/FTD, C9-FTD patients and age matched controls",10.1007/s00401-023-02599-5,7192cf6c-ef41-4a31-9fcc-4ceddcf9af51,"Frontal cortex samples from C9-ALS, C9-ALS/FTD and age matched control brains",98f5d518-1e60-4307-b732-ab045cd3cbc2.h5ad,160658
605b89b1-c474-4180-8c0b-88afb5920991,normal;dementia,755,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/5c3ee65f-f25c-499f-98c9-91612acdfeec.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,5c3ee65f-f25c-499f-98c9-91612acdfeec,L5 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),605b89b1-c474-4180-8c0b-88afb5920991.h5ad,113298
1252c5fb-945f-42d6-b1a8-8a3bd864384b,dilated cardiomyopathy;normal;arrhythmogenic right ventricular cardiomyopathy;non-compaction cardiomyopathy,759,Publication: https://doi.org/10.1126/science.abo1984 Dataset Version: https://datasets.cellxgene.cziscience.com/93543e59-628e-4a95-a4ae-759c59b603a2.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,93543e59-628e-4a95-a4ae-759c59b603a2,DCM/ACM heart cell atlas: Mural cells,1252c5fb-945f-42d6-b1a8-8a3bd864384b.h5ad,170281
2a498ace-872a-4935-984b-1afa70fd9886,normal;COVID-19;post-COVID-19 disorder,760,Publication: https://doi.org/10.1038/s41586-021-04345-x Dataset Version: https://datasets.cellxgene.cziscience.com/926a6acd-6555-4d55-9ba5-6927c9884e96.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/03f821b4-87be-4ff4-b65a-b5fc00061da7,03f821b4-87be-4ff4-b65a-b5fc00061da7,Local and systemic responses to SARS-CoV-2 infection in children and adults,10.1038/s41586-021-04345-x,926a6acd-6555-4d55-9ba5-6927c9884e96,PBMC,2a498ace-872a-4935-984b-1afa70fd9886.h5ad,422220
ac0fee7e-0999-4319-b244-20278e1ff2fb,dementia;normal,762,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/51f0d091-ff4e-483d-8387-890a595d93e8.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,51f0d091-ff4e-483d-8387-890a595d93e8,L4 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),ac0fee7e-0999-4319-b244-20278e1ff2fb.h5ad,148532
fa27492b-82ff-4ab7-ac61-0e2b184eee67,normal;trisomy 18,765,Publication: https://doi.org/10.1126/science.aba7721 Dataset Version: https://datasets.cellxgene.cziscience.com/fb6baabd-7683-4a7e-b6b5-5db0e48b5a2e.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/c114c20f-1ef4-49a5-9c2e-d965787fb90c,c114c20f-1ef4-49a5-9c2e-d965787fb90c,A human cell atlas of fetal gene expression,10.1126/science.aba7721,fb6baabd-7683-4a7e-b6b5-5db0e48b5a2e,Survey of human embryonic development (1 million cells subset),fa27492b-82ff-4ab7-ac61-0e2b184eee67.h5ad,1001288
ebc2e1ff-c8f9-466a-acf4-9d291afaf8b3,COVID-19;normal;influenza,769,Publication: https://doi.org/10.1016/j.cell.2022.01.012 Dataset Version: https://datasets.cellxgene.cziscience.com/ac818189-5c6b-48d2-8bf1-f7511de7b5a9.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/8f126edf-5405-4731-8374-b5ce11f53e82,8f126edf-5405-4731-8374-b5ce11f53e82,A blood atlas of COVID-19 defines hallmarks of disease severity and specificity,10.1016/j.cell.2022.01.012,ac818189-5c6b-48d2-8bf1-f7511de7b5a9,"COMBAT project: single cell gene expression data from COVID-19, sepsis and flu patient PBMCs",ebc2e1ff-c8f9-466a-acf4-9d291afaf8b3.h5ad,836148
80a2c5b6-02e7-4fc0-9f12-179f5247c1bc,normal;Crohn disease,771,Publication: https://doi.org/10.1038/s41586-021-03852-1 Dataset Version: https://datasets.cellxgene.cziscience.com/cccbc47c-1b27-4657-874c-b62ce42091dc.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,e33ffcd3-7cbf-4b8c-b0f4-85587ad5019a,Cells of the human intestinal tract mapped across space and time,10.1038/s41586-021-03852-1,cccbc47c-1b27-4657-874c-b62ce42091dc,Total - Cells of the human intestinal tract mapped across space and time,80a2c5b6-02e7-4fc0-9f12-179f5247c1bc.h5ad,428469
01ad3cd7-3929-4654-84c0-6db05bd5fd59,COVID-19;normal;respiratory system disorder,776,Publication: https://doi.org/10.1126/scitranslmed.abh2624 Dataset Version: https://datasets.cellxgene.cziscience.com/504b7a5b-689b-4a0f-b7e0-02fe50a62dd5.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/7d7cabfd-1d1f-40af-96b7-26a0825a306d,7d7cabfd-1d1f-40af-96b7-26a0825a306d,Type I interferon autoantibodies are associated with systemic immune alterations in patients with COVID-19,10.1126/scitranslmed.abh2624,504b7a5b-689b-4a0f-b7e0-02fe50a62dd5,Type I interferon autoantibodies are associated with systemic immune alterations in patients with COVID-19,01ad3cd7-3929-4654-84c0-6db05bd5fd59.h5ad,600929
c7775e88-49bf-4ba2-a03b-93f00447c958,COVID-19;normal;respiratory system disorder,780,Publication: https://doi.org/10.1038/s41591-021-01329-2 Dataset Version: https://datasets.cellxgene.cziscience.com/9a305865-e7b0-4e8a-bbbf-0b63287e85fd.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ddfad306-714d-4cc0-9985-d9072820c530,ddfad306-714d-4cc0-9985-d9072820c530,Single-cell multi-omics analysis of the immune response in COVID-19,10.1038/s41591-021-01329-2,9a305865-e7b0-4e8a-bbbf-0b63287e85fd,Single-cell multi-omics analysis of the immune response in COVID-19,c7775e88-49bf-4ba2-a03b-93f00447c958.h5ad,647366
65badd7a-9262-4fd1-9ce2-eb5dc0ca8039,dilated cardiomyopathy;normal;arrhythmogenic right ventricular cardiomyopathy;non-compaction cardiomyopathy,782,Publication: https://doi.org/10.1126/science.abo1984 Dataset Version: https://datasets.cellxgene.cziscience.com/3716fb19-cedd-4fe5-abc4-5dbeb007fb65.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,3716fb19-cedd-4fe5-abc4-5dbeb007fb65,DCM/ACM heart cell atlas: All cells,65badd7a-9262-4fd1-9ce2-eb5dc0ca8039.h5ad,881081
b74100ea-1a1a-486a-9cad-70ae44150935,normal;dementia,793,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/0c06ff87-903c-4193-9c8d-0ca4bb6cab7d.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,0c06ff87-903c-4193-9c8d-0ca4bb6cab7d,L2/3 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),b74100ea-1a1a-486a-9cad-70ae44150935.h5ad,289193
